1585489942-0000-000|1483881245888597|1483881246065707|177110|00013006
1585489942-0000-000|1483881301680946|1483881301828668|147722|00005604
1585489942-0000-000|1483881357565786|1483881357715644|149858|00005730
1585489942-0000-000|1483881413732079|1483881413880366|148287|00005985
1585489942-0000-000|1483881469516201|1483881469663720|147519|00005612
1585489942-0000-000|1483881525162353|1483881525317555|155202|00005505
1585489942-0000-000|1483881581593163|1483881581825190|232027|00007292
1585489942-0000-000|1483881638218443|1483881638375435|156992|00005585
1585489942-0000-000|1483881694296247|1483881694444827|148580|00005807
1585489942-0000-000|1483881750421456|1483881750583073|161617|00006000
1585489942-0000-000|1483881806293137|1483881806441715|148578|00005700
1585489942-0000-000|1483881862052932|1483881862200609|147677|00005516
1585489942-0000-000|1483881917954463|1483881918173932|219469|00005894
1585489942-0000-000|1483881973921213|1483881974077116|155903|00005802
1585489942-0000-000|1483882029812327|1483882029959970|147643|00005601
1585489942-0000-000|1483882085735095|1483882085905958|170863|00005714
1585489942-0000-000|1483882141583600|1483882141740845|157245|00005696
1585489942-0000-000|1483882197534644|1483882197696620|161976|00005753
1585489942-0000-000|1483882254823290|1483882255050681|227391|00007293
1585489942-0000-000|1483882310524788|1483882310672905|148117|00005481
1585489942-0000-000|1483882366597438|1483882366763572|166134|00005856
1585489942-0000-000|1483882422798581|1483882422981771|183190|00006085
1585489942-0000-000|1483882480176981|1483882480400451|223470|00007315
1585489942-0000-000|1483882537691334|1483882537910616|219282|00007367
1585489942-0000-000|1483882593601668|1483882593788009|186341|00005649
1585489942-0000-000|1483882649635038|1483882649783140|148102|00005724
1585489942-0000-000|1483882705645181|1483882705792629|147448|00005802
1585489942-0000-000|1483882761505875|1483882761653498|147623|00005775
1585489942-0000-000|1483882817206950|1483882817410674|203724|00005626
1585489942-0000-000|1483882873889977|1483882874065702|175725|00006481
1585489942-0000-000|1483882930312100|1483882930461696|149596|00006306
1585489942-0000-000|1483882986108378|1483882986265441|157063|00005575
1585489942-0000-000|1483883041943833|1483883042090627|146794|00005645
1585489942-0000-000|1483883098075888|1483883098225152|149264|00006023
1585489942-0000-000|1483883153908787|1483883154072866|164079|00005653
1585489942-0000-000|1483883211673317|1483883211880359|207042|00007806
1585489942-0000-000|1483883268932162|1483883269141902|209740|00007083
1585489942-0000-000|1483883329227306|1483883329387657|160351|00010044
1585489942-0000-000|1483883385829936|1483883385978531|148595|00006988
