1585489971-0000-000|1483910099552306|1483910103149446|3597140|00013106
1585489971-0000-000|1483910158889407|1483910162374010|3484603|00009093
1585489971-0000-000|1483910217910388|1483910221297731|3387343|00008739
1585489971-0000-000|1483910277051263|1483910280710599|3659336|00009384
1585489971-0000-000|1483910337467673|1483910340837513|3369840|00009934
1585489971-0000-000|1483910396781474|1483910400251739|3470265|00009182
1585489971-0000-000|1483910460571692|1483910463894260|3322568|00015804
1585489971-0000-000|1483910523672952|1483910527015111|3342159|00010644
1585489971-0000-000|1483910582825524|1483910586220272|3394748|00009002
1585489971-0000-000|1483910641858097|1483910645203892|3345795|00008954
1585489971-0000-000|1483910700905152|1483910704405764|3500612|00008964
1585489971-0000-000|1483910759949818|1483910763448598|3498780|00008805
1585489971-0000-000|1483910818936111|1483910822311431|3375320|00008853
1585489971-0000-000|1483910878082942|1483910881665190|3582248|00009150
1585489971-0000-000|1483910937355423|1483910940925052|3569629|00009071
1585489971-0000-000|1483910996829461|1483911000377712|3548251|00009287
1585489971-0000-000|1483911055699854|1483911059318219|3618365|00008706
1585489971-0000-000|1483911115450231|1483911119646145|4195914|00010393
1585489971-0000-000|1483911175269164|1483911178603831|3334667|00008677
1585489971-0000-000|1483911234381412|1483911237736318|3354906|00008898
1585489971-0000-000|1483911293428933|1483911296763433|3334500|00008912
1585489971-0000-000|1483911353823911|1483911358622646|4798735|00011764
1585489971-0000-000|1483911414459358|1483911417922712|3463354|00009024
1585489971-0000-000|1483911473445150|1483911476827189|3382039|00008762
1585489971-0000-000|1483911532555258|1483911535807921|3252663|00008977
1585489971-0000-000|1483911592117369|1483911595556036|3438667|00009474
1585489971-0000-000|1483911651416609|1483911654774303|3357694|00008953
1585489971-0000-000|1483911710151407|1483911713510912|3359505|00008643
1585489971-0000-000|1483911769257040|1483911772744090|3487050|00009037
1585489971-0000-000|1483911828229378|1483911831504554|3275176|00008641
1585489971-0000-000|1483911888674562|1483911893679402|5004840|00012139
1585489971-0000-000|1483911950154129|1483911953484409|3330280|00009456
1585489971-0000-000|1483912009230623|1483912012733524|3502901|00009168
1585489971-0000-000|1483912068756503|1483912072080238|3323735|00009205
1585489971-0000-000|1483912127698959|1483912131256807|3557848|00009061
1585489971-0000-000|1483912186933652|1483912190336149|3402497|00008869
1585489971-0000-000|1483912246960580|1483912250409234|3448654|00009889
1585489971-0000-000|1483912306207519|1483912309565238|3357719|00008917
1585489971-0000-000|1483912365033278|1483912368462081|3428803|00008685
1585489971-0000-000|1483912423840374|1483912427240922|3400548|00008626
1585489971-0000-000|1483912482800395|1483912486105903|3305508|00008654
1585489971-0000-000|1483912541818552|1483912545327442|3508890|00009154
1585489971-0000-000|1483912601178718|1483912604915835|3737117|00009420
1585489971-0000-000|1483912660835414|1483912664146978|3311564|00009046
