1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|01708110
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001027
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001206
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001262
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001115
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001293
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000831
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000914
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000938
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001076
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001165
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001410
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001032
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000937
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000977
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001182
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001097
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001020
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000990
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001099
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000928
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001213
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000925
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000911
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001596
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001864
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000982
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001012
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000906
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001334
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001292
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001171
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001179
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001401
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000934
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|01029121
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001102
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001205
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001015
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001196
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001331
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001138
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001101
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001141
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001124
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001826
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001186
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000996
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001018
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000930
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001168
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000963
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001137
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001221
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001130
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001190
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000932
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001100
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000864
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001500
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001058
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001295
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001172
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|01023587
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001320
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001463
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|01020011
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001245
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001471
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001209
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001398
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001008
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000863
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001074
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000931
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000990
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001013
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000953
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001149
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001453
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001166
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000978
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001213
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000970
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001130
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|01002356
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001260
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001173
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001238
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001292
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001189
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001030
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000885
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001115
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001276
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00000999
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001104
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001048
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001110
1585593038-0005-000|8293138600733|8293288550635|149949902|1585593040|00001008
