1585489954-0000-000|1483892578620302|1483892580138118|1517816|00010739
1585489954-0000-000|1483892636816718|1483892638234596|1417878|00007983
1585489954-0000-000|1483892694094531|1483892695453187|1358656|00007056
1585489954-0000-000|1483892751315688|1483892752721397|1405709|00007190
1585489954-0000-000|1483892808237879|1483892809568179|1330300|00006659
1585489954-0000-000|1483892865464523|1483892866996464|1531941|00007271
1585489954-0000-000|1483892922702851|1483892924119277|1416426|00006859
1585489954-0000-000|1483892979787266|1483892981189091|1401825|00006981
1585489954-0000-000|1483893036827171|1483893038208295|1381124|00006889
1585489954-0000-000|1483893095309348|1483893097156975|1847627|00008888
1585489954-0000-000|1483893153043050|1483893154518729|1475679|00007145
1585489954-0000-000|1483893210356417|1483893211687293|1330876|00006900
1585489954-0000-000|1483893267276027|1483893268633590|1357563|00006855
1585489954-0000-000|1483893324134194|1483893325469997|1335803|00006571
1585489954-0000-000|1483893381294253|1483893382587363|1293110|00006930
1585489954-0000-000|1483893438370634|1483893439871658|1501024|00007211
1585489954-0000-000|1483893495348313|1483893496813539|1465226|00006783
1585489954-0000-000|1483893552855702|1483893554365141|1509439|00007499
1585489954-0000-000|1483893610522874|1483893612070662|1547788|00007421
1585489954-0000-000|1483893668137593|1483893669519551|1381958|00007247
1585489954-0000-000|1483893725027922|1483893726381274|1353352|00006666
1585489954-0000-000|1483893783967408|1483893785984977|2017569|00009624
1585489954-0000-000|1483893841793244|1483893843122656|1329412|00006870
1585489954-0000-000|1483893898794637|1483893900170679|1376042|00006930
1585489954-0000-000|1483893957172139|1483893958771657|1599518|00008440
1585489954-0000-000|1483894014533038|1483894015851632|1318594|00006934
1585489954-0000-000|1483894072291860|1483894073687279|1395419|00007521
1585489954-0000-000|1483894129358271|1483894130821389|1463118|00007074
1585489954-0000-000|1483894186339416|1483894187636123|1296707|00006544
1585489954-0000-000|1483894243136757|1483894244469569|1332812|00006672
1585489954-0000-000|1483894299940200|1483894301360146|1419946|00006706
1585489954-0000-000|1483894356996357|1483894358341558|1345201|00006776
1585489954-0000-000|1483894413588083|1483894415234144|1646061|00006742
1585489954-0000-000|1483894470868911|1483894472323872|1454961|00006906
1585489954-0000-000|1483894528078473|1483894529378738|1300265|00006925
1585489954-0000-000|1483894585087557|1483894586479997|1392440|00006994
1585489954-0000-000|1483894641956946|1483894643284129|1327183|00006635
1585489954-0000-000|1483894698685751|1483894700035418|1349667|00006595
1585489954-0000-000|1483894755391916|1483894756714766|1322850|00006499
1585489954-0000-000|1483894812453023|1483894813903138|1450115|00007061
1585489954-0000-000|1483894870045733|1483894871569856|1524123|00007431
1585489954-0000-000|1483894927136308|1483894928474092|1337784|00006694
1585489954-0000-000|1483894985495828|1483894987460036|1964208|00008997
1585489954-0000-000|1483895042901915|1483895044226475|1324560|00006436
1585489954-0000-000|1483895099591557|1483895101017171|1425614|00006638
1585489954-0000-000|1483895156743831|1483895158156715|1412884|00007030
1585489954-0000-000|1483895213995936|1483895215341100|1345164|00006945
1585489954-0000-000|1483895271016992|1483895272578214|1561222|00007090
1585489954-0000-000|1483895329268051|1483895330712229|1444178|00008071
1585489954-0000-000|1483895386850866|1483895388226493|1375627|00007336
1585489954-0000-000|1483895443868717|1483895445230558|1361841|00006763
1585489954-0000-000|1483895501076327|1483895502401803|1325476|00007062
1585489954-0000-000|1483895558199274|1483895559678068|1478794|00007123
1585489954-0000-000|1483895615380062|1483895616871403|1491341|00007107
1585489954-0000-000|1483895672677338|1483895674061354|1384016|00006994
1585489954-0000-000|1483895730399918|1483895731877992|1478074|00007693
1585489954-0000-000|1483895787800625|1483895789335593|1534968|00007169
1585489954-0000-000|1483895844884014|1483895846254554|1370540|00006790
1585489954-0000-000|1483895901882669|1483895903202752|1320083|00006734
1585489954-0000-000|1483895958843791|1483895960247316|1403525|00006916
1585489954-0000-000|1483896016416543|1483896017997632|1581089|00007639
1585489954-0000-000|1483896073549848|1483896074948323|1398475|00006711
1585489954-0000-000|1483896130427678|1483896131852562|1424884|00006917
1585489954-0000-000|1483896187528243|1483896188907956|1379713|00006772
1585489954-0000-000|1483896244073708|1483896245440321|1366613|00006413
1585489954-0000-000|1483896301020499|1483896302368421|1347922|00006655
1585489954-0000-000|1483896359408198|1483896361443372|2035174|00009061
1585489954-0000-000|1483896417274596|1483896418596085|1321489|00006849
1585489954-0000-000|1483896474105436|1483896475518884|1413448|00006869
1585489954-0000-000|1483896530959990|1483896532648503|1688513|00006974
1585489954-0000-000|1483896588486908|1483896589809059|1322151|00006911
1585489954-0000-000|1483896645849164|1483896647187956|1338792|00007293
1585489954-0000-000|1483896702591847|1483896704062946|1471099|00006891
1585489954-0000-000|1483896759917979|1483896761571500|1653521|00007142
1585489954-0000-000|1483896817590062|1483896818900731|1310669|00007226
1585489954-0000-000|1483896874866304|1483896876401005|1534701|00007243
1585489954-0000-000|1483896931913534|1483896933326604|1413070|00006669
1585489954-0000-000|1483896991105465|1483896993118223|2012758|00009989
1585489954-0000-000|1483897049625261|1483897051142275|1517014|00007732
1585489954-0000-000|1483897107910067|1483897109428025|1517958|00008179
1585489954-0000-000|1483897165350053|1483897166723849|1373796|00006937
1585489954-0000-000|1483897222317779|1483897223768374|1450595|00006973
1585489954-0000-000|1483897279742798|1483897281148324|1405526|00007241
