1585489983-0000-000|1483926255606911|1483926260300686|4693775|00009957
1585489983-0000-000|1483926316771763|1483926322213718|5441955|00011944
1585489983-0000-000|1483926379440151|1483926385415424|5975273|00013051
1585489983-0000-000|1483926441815190|1483926446806587|4991397|00011011
1585489983-0000-000|1483926502337218|1483926506904751|4567533|00009962
1585489983-0000-000|1483926562631111|1483926567576542|4945431|00010549
1585489983-0000-000|1483926623261012|1483926628040368|4779356|00010199
1585489983-0000-000|1483926683579427|1483926688298584|4719157|00010188
1585489983-0000-000|1483926743947685|1483926748535617|4587932|00010111
1585489983-0000-000|1483926804354307|1483926809149262|4794955|00010550
1585489983-0000-000|1483926864883976|1483926869624812|4740836|00010196
1585489983-0000-000|1483926925453948|1483926930068599|4614651|00010237
1585489983-0000-000|1483926986082336|1483926990977320|4894984|00010799
1585489983-0000-000|1483927046618789|1483927051525238|4906449|00010476
1585489983-0000-000|1483927108851763|1483927115386740|6534977|00013867
1585489983-0000-000|1483927172735471|1483927177726135|4990664|00011937
1585489983-0000-000|1483927235062071|1483927242086486|7024415|00014389
1585489983-0000-000|1483927297932333|1483927302478523|4546190|00009966
1585489983-0000-000|1483927357880806|1483927364172997|6292191|00011678
1585489983-0000-000|1483927420147104|1483927425002462|4855358|00010482
1585489983-0000-000|1483927481021694|1483927486163242|5141548|00011230
1585489983-0000-000|1483927542214685|1483927547018468|4803783|00010560
1585489983-0000-000|1483927602633196|1483927607573337|4940141|00010400
1585489983-0000-000|1483927663881870|1483927669293275|5411405|00011527
1585489983-0000-000|1483927725405681|1483927731451567|6045886|00012208
1585489983-0000-000|1483927789008790|1483927795773062|6764272|00014175
1585489983-0000-000|1483927851676190|1483927856740048|5063858|00010776
1585489983-0000-000|1483927912887150|1483927917839727|4952577|00010760
1585489983-0000-000|1483927973421784|1483927978217378|4795594|00010119
1585489983-0000-000|1483928036200120|1483928041126580|4926460|00012844
1585489983-0000-000|1483928097100575|1483928101891973|4791398|00010680
1585489983-0000-000|1483928157860565|1483928162511832|4651267|00010381
1585489983-0000-000|1483928218095125|1483928222892074|4796949|00010198
1585489983-0000-000|1483928278702129|1483928283333089|4630960|00010311
