1585489948-0000-000|1483886888514672|1483886889238667|723995|00010131
1585489948-0000-000|1483886944830223|1483886945517104|686881|00006122
1585489948-0000-000|1483887001241849|1483887001898301|656452|00006368
1585489948-0000-000|1483887057813950|1483887058518805|704855|00006369
1585489948-0000-000|1483887114933797|1483887115813592|879795|00007287
1585489948-0000-000|1483887171450788|1483887172139663|688875|00005936
1585489948-0000-000|1483887227747138|1483887228462890|715752|00006241
1585489948-0000-000|1483887284352317|1483887285003452|651135|00006408
1585489948-0000-000|1483887342661112|1483887343709318|1048206|00008606
1585489948-0000-000|1483887400992783|1483887401910348|917565|00008038
1585489948-0000-000|1483887459374800|1483887460387522|1012722|00008368
1585489948-0000-000|1483887516513868|1483887517239276|725408|00006436
1585489948-0000-000|1483887572629497|1483887573412273|782776|00006042
1585489948-0000-000|1483887629152751|1483887629840490|687739|00006383
1585489948-0000-000|1483887686347166|1483887687000894|653728|00006892
1585489948-0000-000|1483887742540421|1483887743218189|677768|00006005
1585489948-0000-000|1483887798863173|1483887799547540|684367|00006279
1585489948-0000-000|1483887855326859|1483887855989916|663057|00006234
1585489948-0000-000|1483887913478238|1483887914170283|692045|00008054
1585489948-0000-000|1483887970006978|1483887970708104|701126|00006483
1585489948-0000-000|1483888026321792|1483888026989358|667566|00005950
1585489948-0000-000|1483888082698172|1483888083368257|670085|00006168
1585489948-0000-000|1483888138762145|1483888139435921|673776|00005973
1585489948-0000-000|1483888195969165|1483888196826999|857834|00007298
1585489948-0000-000|1483888253002856|1483888253723287|720431|00006642
1585489948-0000-000|1483888310605565|1483888311448188|842623|00007710
1585489948-0000-000|1483888367199552|1483888367871913|672361|00006247
1585489948-0000-000|1483888424113839|1483888424894509|780670|00006860
1585489948-0000-000|1483888482428411|1483888483428046|999635|00008469
1585489948-0000-000|1483888539261754|1483888539927361|665607|00006168
1585489948-0000-000|1483888596824484|1483888597572370|747886|00007385
1585489948-0000-000|1483888652958380|1483888653627355|668975|00005871
1585489948-0000-000|1483888709363440|1483888710037324|673884|00006296
1585489948-0000-000|1483888765884613|1483888766561083|676470|00006390
1585489948-0000-000|1483888822156677|1483888822843700|687023|00006016
1585489948-0000-000|1483888878460948|1483888879128325|667377|00006192
1585489948-0000-000|1483888934991443|1483888935719753|728310|00006478
1585489948-0000-000|1483888993332061|1483888994317976|985915|00008486
1585489948-0000-000|1483889051738481|1483889052589230|850749|00008021
1585489948-0000-000|1483889107936936|1483889108646801|709865|00005831
1585489948-0000-000|1483889165190313|1483889166019933|829620|00007267
1585489948-0000-000|1483889221527805|1483889222240904|713099|00006071
1585489948-0000-000|1483889278814508|1483889279542896|728388|00007280
1585489948-0000-000|1483889337700563|1483889338405871|705308|00008603
1585489948-0000-000|1483889394295540|1483889395022072|726532|00006392
1585489948-0000-000|1483889450575899|1483889451262646|686747|00006086
1585489948-0000-000|1483889506893025|1483889507561610|668585|00006168
1585489948-0000-000|1483889563226193|1483889563943454|717261|00006258
1585489948-0000-000|1483889619529473|1483889620334021|804548|00006172
1585489948-0000-000|1483889675845591|1483889676541571|695980|00006044
1585489948-0000-000|1483889733335788|1483889734237603|901815|00007734
1585489948-0000-000|1483889790184416|1483889790861727|677311|00006284
