1585578043-0003-000|1571981646500527|1571981740273249|93772722|1585578043|00205083
1585578043-0003-000|1571981953956532|1571982054650046|100693514|1585578043|00315937
1585578043-0003-000|1571982205861004|1571982324375203|118514199|1585578044|00263740
1585578043-0003-000|1571982481933169|1571982579688921|97755752|1585578044|00263786
1585578043-0003-000|1571982726390339|1571982845814199|119423860|1585578044|00256013
1585578043-0003-000|1571982979908320|1571983129153129|149244809|1585578044|00283760
1585578043-0003-000|1571983282497372|1571983424290148|141792776|1585578045|00295830
1585578043-0003-000|1571983538146069|1571983685663620|147517551|1585578045|00263892
1585578043-0003-000|1571983770432970|1571983928235426|157802456|1585578045|00239815
1585578043-0003-000|1571984078865932|1571984268192527|189326595|1585578045|00336456
1585578043-0003-000|1571984338555153|1571984482864869|144309716|1585578046|00228387
1585578043-0003-000|1571984632789848|1571984763802646|131012798|1585578046|00283150
1585578043-0003-000|1571984934403464|1571985112569597|178166133|1585578046|00335615
1585578043-0003-000|1571985225863360|1571985363731151|137867791|1585578047|00264796
1585578043-0003-000|1571985512487611|1571985635619990|123132379|1585578047|00274916
1585578043-0003-000|1571985778283663|1571985936579513|158295850|1585578047|00280739
1585578043-0003-000|1571986022144094|1571986164642161|142498067|1585578047|00236486
1585578043-0003-000|1571986275596395|1571986414046812|138450417|1585578048|00248059
1585578043-0003-000|1571986520098278|1571986655414747|135316469|1585578048|00246237
1585578043-0003-000|1571986775816734|1571986922903491|147086757|1585578048|00271718
1585578043-0003-000|1571987005227677|1571987149878566|144650889|1585578048|00211445
1585578043-0003-000|1571987329159479|1571987461287162|132127683|1585578049|00317630
1585578043-0003-000|1571987581210098|1571987729972880|148762782|1585578049|00266542
1585578043-0003-000|1571987798069357|1571987945716341|147646984|1585578049|00209581
1585578043-0003-000|1571988087307893|1571988247895220|160587327|1585578049|00314381
1585578043-0003-000|1571988323928885|1571988496495402|172566517|1585578050|00236379
1585578043-0003-000|1571988646802057|1571988789331967|142529910|1585578050|00296438
1585578043-0003-000|1571988910217135|1571989046496004|136278869|1585578050|00266620
1585578043-0003-000|1571989122234448|1571989259905546|137671098|1585578050|00214370
1585578043-0003-000|1571989405576184|1571989545679566|140103382|1585578051|00277484
1585578043-0003-000|1571989602123077|1571989764750357|162627280|1585578051|00219782
1585578043-0003-000|1571989932106094|1571990066377458|134271364|1585578051|00303804
1585578043-0003-000|1571990183221463|1571990337310870|154089407|1585578052|00263672
1585578043-0003-000|1571990407905899|1571990556762856|148856957|1585578052|00220017
1585578043-0003-000|1571990752627019|1571990909195509|156568490|1585578052|00355182
1585578043-0003-000|1571990952822586|1571991087070958|134248372|1585578052|00192671
1585578043-0003-000|1571991313980203|1571991453958847|139978644|1585578053|00350123
1585578043-0003-000|1571991500237275|1571991689455253|189217978|1585578053|00233655
1585578043-0003-000|1571991917984221|1571992059354728|141370507|1585578053|00380850
1585578043-0003-000|1571992202866736|1571992385195400|182328664|1585578054|00315040
1585578043-0003-000|1571992450338346|1571992586961403|136623057|1585578054|00209650
1585578043-0003-000|1571992761078438|1571992918663380|157584942|1585578054|00337890
1585578043-0003-000|1571993006505083|1571993197696039|191190956|1585578054|00271876
1585578043-0003-000|1571993421808229|1571993567658228|145849999|1585578055|00370660
1585578043-0003-000|1571993607832520|1571993773657156|165824636|1585578055|00194959
1585578043-0003-000|1571993973497166|1571994130985204|157488038|1585578055|00364164
1585578043-0003-000|1571994305724388|1571994461197488|155473100|1585578056|00333714
1585578043-0003-000|1571994515748354|1571994671867785|156119431|1585578056|00201902
1585578043-0003-000|1571994843272712|1571994992497002|149224290|1585578056|00323508
1585578043-0003-000|1571995151954917|1571995279927689|127972772|1585578057|00302242
1585578043-0003-000|1571995353911683|1571995500847112|146935429|1585578057|00203782
1585578043-0003-000|1571995542780398|1571995712091752|169311354|1585578057|00208084
1585578043-0003-000|1571995866030680|1571996053776733|187746053|1585578057|00342844
1585578043-0003-000|1571996112297557|1571996250541760|138244203|1585578057|00196628
1585578043-0003-000|1571996401547424|1571996543627284|142079860|1585578058|00307947
1585578043-0003-000|1571996614704464|1571996782401671|167697207|1585578058|00227863
1585578043-0003-000|1571996918315759|1571997065931241|147615482|1585578058|00299903
1585578043-0003-000|1571997239881937|1571997389784399|149902462|1585578059|00319886
1585578043-0003-000|1571997481426773|1571997652506507|171079734|1585578059|00244501
1585578043-0003-000|1571997770351323|1571997903724918|133373595|1585578059|00267074
1585578043-0003-000|1571998082843093|1571998244461884|161618791|1585578059|00324624
1585578043-0003-000|1571998311509999|1571998502656933|191146934|1585578060|00275250
1585578043-0003-000|1571998627289318|1571998771098718|143809400|1585578060|00264629
1585578043-0003-000|1571998962658319|1571999115006887|152348568|1585578060|00339073
1585578043-0003-000|1571999203056292|1571999351683296|148627004|1585578061|00243223
1585578043-0003-000|1571999462060243|1571999633830486|171770243|1585578061|00269582
1585578043-0003-000|1571999743077660|1571999883937167|140859507|1585578061|00258918
1585578043-0003-000|1572000007136670|1572000169141059|162004389|1585578061|00275808
1585578043-0003-000|1572000267455548|1572000458227048|190771500|1585578062|00299877
1585578043-0003-000|1572000603842703|1572000789002401|185159698|1585578062|00319911
1585578043-0003-000|1572000915463724|1572001119015144|203551420|1585578062|00343819
1585578043-0003-000|1572001242459018|1572001402327882|159868864|1585578063|00267763
1585578043-0003-000|1572001590472060|1572001768917212|178445152|1585578063|00376109
1585578043-0003-000|1572002025228991|1572002214908009|189679018|1585578063|00440861
1585578043-0003-000|1572002374011758|1572002573563862|199552104|1585578064|00352278
1585578043-0003-000|1572002671727933|1572002868507026|196779093|1585578064|00296529
1585578043-0003-000|1572003082044281|1572003239755771|157711490|1585578064|00382690
1585578043-0003-000|1572003369689275|1572003530138646|160449371|1585578065|00290658
1585578043-0003-000|1572003645194758|1572003804229712|159034954|1585578065|00260251
1585578043-0003-000|1572003955767989|1572004116809981|161041992|1585578065|00319379
1585578043-0003-000|1572004249255012|1572004393682285|144427273|1585578066|00279856
1585578043-0003-000|1572004486980877|1572004667640618|180659741|1585578066|00280089
1585578043-0003-000|1572004790573180|1572004947317313|156744133|1585578066|00279789
1585578043-0003-000|1572005062260524|1572005215056013|152795489|1585578066|00261080
1585578043-0003-000|1572005368893689|1572005503903769|135010080|1585578067|00294261
1585578043-0003-000|1572005642568976|1572005791851584|149282608|1585578067|00284408
1585578043-0003-000|1572005895796128|1572006114794247|218998119|1585578067|00327809
1585578043-0003-000|1572006267970885|1572006395279055|127308170|1585578068|00279778
1585578043-0003-000|1572006530941995|1572006684961780|154019785|1585578068|00275889
1585578043-0003-000|1572006794436351|1572006947172705|152736354|1585578068|00271758
1585578043-0003-000|1572007086427218|1572007245957181|159529963|1585578068|00286126
1585578043-0003-000|1572007310583377|1572007451540760|140957383|1585578069|00221737
